city,latitude,longitude,name,zip,state
Yakima,46.57113,-120.48729,Burger King,98903,WA
Arlington,32.71021,-97.14568,Taco Bueno,76013,TX
Cincinnati,39.3017,-84.5274,Steak 'N Shake,45240,OH
Cincinnati,39.095189,-84.26676,Burger King,45245,OH
Waterloo,38.3541,-90.1539,McDonald's,62298,IL
Saint Louis,38.494,-90.3809,McDonald's,63128,MO
Naperville,41.751833,-88.115073,Burger King,60540,IL
Bloomingdale,41.9511,-88.1199,McDonald's,60108,IL
Devils Lake,48.1009,-98.856,Hardee's,58301,ND
Grafton,48.412444,-97.407477,Hardee's,58237,ND
Oxford,36.2982,-78.5816,Burger King,27565,NC
Plymouth,35.86222,-76.73268,Burger King,27962,NC
Laurinburg,34.75896,-79.47058,Burger King,28352,NC
Livingston,45.642973,-110.574597,Arby's,59047,MT
Gardnerville,38.935742,-119.738858,Burger King,89410,NV
Taos,36.3735,-105.59349,Sonic Drive-In,87571,NM
Rio Rancho,35.24204,-106.68698,Twisters,87124,NM
Miami Beach,25.77427,-80.139486,Burger King,33139,FL
Vernon Rockville,41.8586,-72.4319,Burger King,6066,CT
Augusta,33.488394,-82.135679,Bojangles' Famous Chicken 'n Biscuits,30907,GA
Cincinnati,39.095381,-84.611321,Taco Bell,45238,OH
Middletown,39.4997,-84.347,White Castle,45044,OH
Neptune,40.2227,-74.0842,McDonald's,7753,NJ
Howell,40.130692,-74.225109,McDonald's,7731,NJ
Akron,41.1355,-81.634,Boston Market,44333,OH
Hinesville,31.84287,-81.59632,Bojangles' Famous Chicken 'n Biscuits,31313,GA
Mountain Home,43.1419,-115.663,Arby's,83647,ID
Cullman,34.15291,-86.84075,Arby's,35055,AL
Oxford,33.61271,-85.82722,Chick-fil-A,36203,AL
Prince Frederick,38.5506,-76.59182,Taco Bell,20678,MD
Prince Frederick,38.55132,-76.59234,McDonald's,20678,MD
Camden,34.247701,-80.593211,Bojangles' Famous Chicken 'n Biscuits,29020,SC
West Columbia,33.9387,-81.15081,Subway,29170,SC
Las Vegas,36.19737,-115.22374,Domino's Pizza,89108,NV
Bronx,40.8397,-73.9179,Burger King,10452,NY
Port Townsend,48.10824,-122.78049,McDonalds,98368,WA
Mesa,33.433998,-111.864915,Arby's,85201,AZ
Decatur,33.810054,-84.27391,Checkers,30033,GA
Louisville,38.1544,-85.8355,Chick-fil-A,40258,KY
Albuquerque,35.195614,-106.65914,Blake's Lotaburger,87107,NM
Silver Spring,39.05663,-76.96551,QDOBA Mexican Eats,20904,MD
Pleasant Grove,40.3661,-111.75341,SONIC Drive In,84062,UT
Rapid City,44.0629,-103.23203,Sonic Drive In,57701,SD
Rapid City,44.05863,-103.23139,Taco Bell,57701,SD
Sioux Falls,43.53146,-96.7317,Slim Chickens,57105,SD
West Jordan,40.60958,-112.02424,Domino's Pizza,84081,UT
Hot Springs,43.422072,-103.463267,Taco John's,57747,SD
Rapid City,44.069534,-103.191684,Taco John's,57701,SD
Rapid City,44.08781,-103.19631,Taco Bell,57701,SD
Salt Lake City,40.696875,-111.958989,Pizza Hut,84119,UT
Sturgis,44.41474,-103.51054,Domino's Pizza,57785,SD
Eagle Mountain,40.3472,-111.9888,Domino's Pizza,84005,UT
Aberdeen,45.459157,-98.45564,Taco John's,57401,SD
Sturgis,44.39277,-103.501601,Arby's,57785,SD
Winner,43.3765,-99.84679,SUBWAY,57580,SD
Ogden,41.157761,-111.93974,McDonald's,84403,UT
Hill Afb,41.11039,-111.98088,Domino's Pizza,84056,UT
Watertown,44.890139,-97.118105,Taco John's,57201,SD
Bountiful,40.88416,-111.89258,Taco Bell,84010,UT
Clearfield,41.14085,-112.06388,McDonald's,84015,UT
Mitchell,43.69599,-98.01628,McDonald's,57301,SD
Bountiful,40.86171,-111.8954,McDonald's,84010,UT
Salt Lake City,40.64971,-111.93909,Jimmy John's,84123,UT
Salt Lake City,40.65294,-111.98338,Jimmy John's,84129,UT
Sisseton,45.660161,-97.046164,Taco John's,57262,SD
Sioux City,42.54169,-96.3591,Domino's Pizza,51108,IA
Harlingen,26.19854,-97.67991,McDonald's,78550,TX
Rapid City,44.05467,-103.20965,Domino's Pizza,57701,SD
Rapid City,44.108481,-103.20795,Taco John's,57701,SD
Philadelphia,39.97937,-75.15543,Chick-Fil-A,19122,PA
Park City,40.72553,-111.54582,Arby's,84098,UT
Ogden,41.24413,-111.98008,Jimmy John's,84404,UT
Wichita Falls,33.89998,-98.49614,McDonald's,76301,TX
Sandy,40.588234,-111.872223,Domino's Pizza,84070,UT
Rapid City,44.07818,-103.25059,SONIC Drive In,57702,SD
Mitchell,43.69436,-98.01275,Jimmy John's,57301,SD
Portage,41.55068,-87.1814,Domino's Pizza,46368,IN
North Charleston,32.853694,-80.010786,Checkers,29405,SC
West Lafayette,40.45382,-86.9171,Taco Bell,47906,IN
Mc Cordsville,39.92842,-85.91918,McDonald's,46055,IN
Summerville,33.04159,-80.1358,Pizza Hut,29486,SC
Orangeburg,33.48226,-80.86612,Cookout,29115,SC
Camden,34.246905,-80.599273,McDonald's,29020,SC
Orangeburg,33.520946,-80.88219,McDonald's,29115,SC
Camden,34.2466,-80.598,Sonic Drive-In,29020,SC
Paoli,38.56737,-86.46485,Taco Bell,47454,IN
Evansville,37.97442,-87.63938,Penn Station East Coast Subs,47712,IN
North Charleston,32.8542,-80.0115,Domino's Pizza,29418,SC
Greenfield,39.78416,-85.78489,Taco Bell,46140,IN
Paragon,39.46395,-86.60371,Domino's Pizza,46166,IN
Jasper,38.38934,-86.94105,Rally's,47546,IN
Carmel,39.95724,-86.14001,Domino's Pizza,46032,IN
Columbus,39.21704,-85.88333,Jimmy John's,47201,IN
Fort Lauderdale,26.144903907,-80.130195999,Wendy's,33304,FL
Frederick,39.44948,-77.38371,Firehouse Subs,21701,MD
Honolulu,21.349177,-157.930853,Arby's,96818,HI
Capitol Heights,38.8738,-76.93077,Tasty Carryout,20743,MD
La Plata,38.52855,-76.98325,Sonic Drive-In,20646,MD
Kailua,21.406261,-157.74478,McDonald's,96734,HI
Towson,39.39763,-76.60279,Domino's Pizza,21204,MD
Aberdeen,39.4971,-76.17776,McDonald's,21001,MD
Hyattsville,38.96782,-76.95236,QDOBA Mexican Eats,20782,MD
Capitol Heights,38.886162,-76.902874,Subway,20743,MD
Pasadena,39.13162,-76.55793,McDonald's,21122,MD
Baltimore,39.35243,-76.56119,Domino's Pizza,21214,MD
Greenbelt,38.99718,-76.90638,Boston Market,20770,MD
Montgomery,30.359922,-95.60054,Panera Bread,77356,TX
Cle Elum,47.19452,-120.95322,Taco Bell,98922,WA
Clermont,28.539043,-81.738181,Arby's,34711,FL
Lewiston,46.42173,-117.02657,Domino's Pizza,83501,ID
Dearborn,42.318844,-83.187423,Burger King,48126,MI
Philadelphia,40.06227,-75.23743,McDonald's,19128,PA
Reston,38.9782,-77.3493,Boston Market,20194,VA
Orange,38.2471,-78.11164,McDonald's,22960,VA
Osseo,45.06941,-93.40305,Subway,55369,MN
Fairborn,39.783357,-83.998844,Waffle House,45324,OH
Hillsborough,36.05675,-79.08362,McDonald's,27278,NC
Shelby,35.26783,-81.48491,Chick-Fil-A,28152,NC
Addison,41.93787,-88.00298,Taco Bell,60101,IL
Suitland,38.81918,-76.8897,Checkers,20746,MD
Princeton,40.303088,-74.675622,McDonald's,8540,NJ
Linden,40.61692,-74.25161,Checkers,7036,NJ
Saint Peters,38.79353,-90.62339,Domino's Pizza,63376,MO
Festus,38.21159,-90.40392,McDonald's,63028,MO
Kansas City,39.13528,-94.58104,Sonic Drive-In,64116,MO
Lees Summit,38.9261,-94.35902,Domino's Pizza,64086,MO
Washington,38.536201,-91.003442,McDonald's,63090,MO
Los Alamos,35.87872,-106.29433,Domino's Pizza,87544,NM
Eatontown,40.302814,-74.06978,Domino's Pizza,7724,NJ
Flemington,40.49981,-74.85422,McDonald's,8822,NJ
Fredericksburg,38.2958,-77.49797,McDonald's,22401,VA
Romulus,42.231619,-83.386286,Taco Bell,48174,MI
Glendora,34.1291,-117.8302,McDonald's,91741,CA
Algonac,42.615002,-82.542808,Taco Bell,48001,MI
Johnson City,42.126495,-75.971326,Taco Bell,13790,NY
Hartford,41.741991,-72.713215,Popeyes Louisiana Kitchen,6106,CT
Ocean City,38.32601,-75.08771,Thrasher's French Fries,21842,MD
Hartford,41.742315,-72.711438,Taco Bell,6106,CT
Wilkes Barre,41.223,-75.8811,Taco Bell,18702,PA
Godfrey,38.94631,-90.19022,Arby's,62035,IL
Winnemucca,40.97216,-117.73737,Jack in the Box,89445,NV
Bolingbrook,41.70906,-88.06908,Checkers,60440,IL
Rochelle,41.93549,-89.0322,Hub City Express,61068,IL
Las Vegas,36.12267,-115.24317,McDonald's,89103,NV
Dekalb,41.93665,-88.77142,Domino's Pizza,60115,IL
Aurora,41.7607,-88.32242,Domino's Pizza,60506,IL
Minden,38.95736,-119.7711,Domino's Pizza,89423,NV
Lombard,41.86021,-87.9862,Domino's Pizza,60148,IL
Rifle,39.52207,-107.77538,Taco Bell,81650,CO
Rockford,42.22767,-89.02939,Taco John's,61109,IL
Mount Vernon,38.31559,-88.92647,McDonald's,62864,IL
Austin,30.2737,-97.7987,McDonald's,78746,TX
Fort Worth,32.80784,-97.41628,Whataburger,76135,TX
Lafayette,36.5342,-86.0312,SONIC Drive In,37083,TN
Columbia,34.0668,-80.9575,McDonald's,29223,SC
Saint Louis,38.61167,-90.32323,Raising Cane's Chicken Fingers,63143,MO
Saint Paul,45.03852,-93.01707,Culvers,55110,MN
Okemos,42.72176,-84.42623,Chick-fil-A,48864,MI
Midvale,40.62133,-111.91241,Subway,84047,UT
Lexington,34.01367,-81.15258,Chick-fil-A,29072,SC
Howell,42.62788,-83.87523,Domino's Pizza,48843,MI
Florence,38.99348,-84.62541,Domino's Pizza,41042,KY
Versailles,38.0512,-84.711336,Bojangles' Famous Chicken 'n Biscuits,40383,KY
Concord,43.19397,-71.52768,Burger King,3301,NH
Binghamton,42.10418,-75.87678,McDonald's,13904,NY
Modesto,37.653717,-120.958873,McDonald's,95355,CA
Caseyville,38.615170155,-90.044693267,Hardee's / Red Burrito,62232,IL
Modesto,37.702859,-120.998383,Carl's Jr.,95356,CA
Riverbank,37.73306,-120.96001,Pizza Hut,95367,CA
Fort Myers,26.62751,-81.87219,Jimmy John's,33901,FL
Malvern,40.03591,-75.56479,Domino's Pizza,19355,PA
Fort Lauderdale,26.04803,-80.16831,Shloma Inc,33312,FL
Coatesville,39.98304,-75.85323,Domino's Pizza,19320,PA
Murfreesboro,35.85525,-86.40363,Checkers,37129,TN
Rockford,42.228067,-89.072164,Taco Bell,61109,IL
Chesterton,41.616722,-87.044027,McDonald's,46304,IN
Loves Park,42.3186,-89.0316,SONIC Drive In,61111,IL
Lawrence,42.6896,-71.1527,KFC,1843,MA
Cincinnati,39.285188,-84.445705,Taco Bell,45246,OH
Greenville,34.85327,-82.45325,Waffle House,29611,SC
Brockton,42.08959,-71.04739,Five Guys,2301,MA
Andalusia,31.29357,-86.50141,Burger King,36420,AL
Wellington,26.6724,-80.2469,Boston Market,33414,FL
Clearwater,28.0098,-82.7091,McDonald's,33759,FL
Sturgis,44.41719,-103.53732,Subway,57785,SD
Fort Eustis,37.157894,-76.57834,Burger King,23604,VA
Huron,44.371035,-98.214141,Taco John's,57350,SD
Brandon,43.60502,-96.57156,McDonald's,57005,SD
Chamberlain,43.80915,-99.33205,McDonald's,57325,SD
Capitol Heights,38.886166,-76.902839,Taco Bell,20743,MD
Gilbert,33.33657,-111.75707,Domino's Pizza,85296,AZ
Capitol Heights,38.87348,-76.93148,McDonald's,20743,MD
Buckeye,33.43933,-112.55656,Jimmy John's,85326,AZ
Sturgis,44.398755,-103.508367,Taco John's,57785,SD
Falls Church,38.8926,-77.18698,Domino's Pizza,22046,VA
Asheboro,35.6873,-79.8224,Bojangles' Famous Chicken 'n Biscuits,27203,NC
Richmond,39.866156,-84.888583,McDonald's,47374,IN
Cumberland,39.63143,-78.83501,Chick-fil-A,21502,MD
Paso Robles,35.61491,-120.681128,McDonald's,93446,CA
Manchester,42.956836,-71.431785,Arby's,3103,NH
Richmond,39.86184,-84.88809,Taco Bell,47374,IN
Metairie,29.99963,-90.12516,Raising Cane's Chicken Fingers,70005,LA
Memphis,35.13625,-90.00581,Pizza Hut,38104,TN
Memphis,35.02005,-90.02536,Pizza Hut,38116,TN
Amory,33.98012,-88.47602,Taco Bell,38821,MS
Amory,33.96796,-88.45946,SONIC Drive In,38821,MS
Greenville,33.39952,-91.0349,McDonald's,38703,MS
Douglasville,33.70485,-84.77148,Domino's Pizza,30135,GA
Savannah,32.02979,-81.112896,Checkers,31405,GA
Winnsboro,34.36667,-81.09983,SONIC Drive In,29180,SC
Wellford,34.951393,-82.092705,Domino's Pizza,29385,SC
Ripley,34.72488,-88.94752,SONIC Drive-In,38663,MS
Palmetto,33.529248,-84.659912,Bojangles' Famous Chicken 'n Biscuits,30268,GA
Snellville,33.85697,-84.00959,Domino's Pizza,30078,GA
Canton,34.17011,-84.4142,Culver's,30115,GA
Overland Park,38.8561,-94.68306,Subway,66223,KS
Columbus,32.55969,-84.905862,Bojangles' Famous Chicken 'n Biscuits,31909,GA
Morton,40.61717,-89.46484,McDonald's,61550,IL
Hyattsville,38.95163,-76.96852,Subway,20782,MD
Kyle,30.01177,-97.86253,Chick-fil-A,78640,TX
Denham Springs,30.45746,-90.95559,Waffle House,70726,LA
Cincinnati,39.1619,-84.5397,KFC,45223,OH
Burlington,48.468898,-122.342836,McDonald's,98233,WA
Enola,40.30014,-76.928024,McDonald's,17025,PA
Winston Salem,36.06513,-80.30183,McDonald's,27103,NC
Winston Salem,36.151544,-80.279716,Taco Bell,27106,NC
Winston Salem,36.15126,-80.28328,McDonald's,27106,NC
Bishopville,34.208255,-80.263308,Waffle House,29010,SC
Bishopville,34.19709,-80.27686,McDonald's,29010,SC
Lebanon,44.52464,-122.90761,Domino's Pizza,97355,OR
Seaside,45.98959,-123.9214,Taco Bell,97138,OR
Lake Oswego,45.40643,-122.67708,Domino's Pizza,97034,OR
Kennewick,46.22811,-119.24318,McDonald's,99336,WA
Richland,46.25908,-119.3105,McDonald's,99352,WA
Olympia,47.04901,-122.8243,Domino's Pizza,98516,WA
Richland,46.258163,-119.30787,QDOBA Mexican Eats,99352,WA
Issaquah,47.54208,-122.0453,Taco Bell,98027,WA
Yakima,46.60244,-120.50662,McDonald's,98901,WA
Fayetteville,34.9293,-78.85539,McDonald's,28306,NC
Pelham,33.33505,-86.78324,McDonald's,35124,AL
Orange Beach,30.29151,-87.58177,Bravo Tacos,36561,AL
Phenix City,32.407818,-85.095085,Pizza Hut,36867,AL
Foley,30.3836,-87.68386,Checkers,36535,AL
Athens,34.803604,-86.97073,Pizza Hut,35611,AL
Clanton,32.844788,-86.59172,Arby's,35045,AL
Vidalia,32.214938,-82.407047,Taco Bell,30474,GA
Holly Springs,34.74961,-89.45097,McDonald's,38635,MS
Geneva,31.04954,-85.89938,Taco Bell,36340,AL
Moody,33.570066,-86.520654,Krystal,35004,AL
Antioch,42.47127,-88.09408,McDonald's,60002,IL
Pineville,36.76392,-83.70281,McDonald's,40977,KY
Santa Fe,35.9937,-106.0542,McDonalds,87507,NM
Nashua,42.77873,-71.49765,Domino's Pizza,3063,NH
North Myrtle Beach,33.843072,-78.658612,Bojangles' Famous Chicken 'n Biscuits,29582,SC
Washington,38.89668,-77.02662,QDOBA Mexican Eats,20004,DC
Winston Salem,36.12142,-80.36848,McDonalds,27106,NC
Killeen,31.1048,-97.7497,Taco Bell,76542,TX
Hagerstown,39.646532,-77.725908,Roy Rogers,21740,MD
Cortland,42.57436,-76.21783,McDonald's,13045,NY
Michigan City,41.666592,-86.894022,McDonald's,46360,IN
Lompoc,34.66303,-120.457224,Taco Bell,93436,CA
Winston Salem,36.156151,-80.316442,Taco Bell,27106,NC
Elmira,42.15506,-76.87981,Taco Bell,14903,NY
Franklin,35.16296,-83.39071,SONIC Drive In,28734,NC
Salisbury,38.40015,-75.57026,Chick-fil-A,21801,MD
Ocean City,38.36084,-75.07348,McDonald's,21842,MD
Kingston,42.010554,-70.732372,McDonald's,2364,MA
Ocean City,38.334984,-75.100486,Wendy's,21842,MD
Springdale,36.159022,-94.118866,Pizza Hut,72764,AR
Orlando,28.59996,-81.20823,McDonald's,32826,FL
Reidsville,36.347821,-79.692926,Taco Bell,27320,NC
Greenbrier,35.22812,-92.38821,McDonald's,72058,AR
Fort Lauderdale,26.11671,-80.10513,Jimmy John's,33316,FL
Avon Park,27.5917,-81.51354,Taco Bell,33825,FL
Springfield,39.71452,-89.64022,McDonald's,62712,IL
Saint Louis,38.56475,-90.35743,Domino's Pizza,63119,MO
Lakeland,28.02634,-81.97449,McDonald's,33803,FL
East Saint Louis,38.55403,-90.16703,Rally's,62206,IL
Kissimmee,28.34523,-81.36651,Domino's Pizza,34743,FL
Grimes,41.6869,-93.76961,Taco John's,50111,IA
Fort Lauderdale,26.12961,-80.15149,Jimmy John's,33311,FL
Jacksonville,39.723211,-90.236875,McDonald's,62650,IL
Wickenburg,33.9681,-112.7209,Burger King,85390,AZ
Lake Zurich,42.16133,-88.05083,Papagus Gyros,60047,IL
Riverside,33.882433,-117.365813,Jack in the Box,92504,CA
Upland,34.107698,-117.633928,Arby's,91786,CA
Jonesboro,35.8307,-90.66926,Jimmy John's,72401,AR
Monticello,33.63159,-91.80194,SONIC Drive In,71655,AR
Maumelle,34.82604,-92.38331,McDonald's,72113,AR
Malvern,34.3918,-92.82907,Domino's Pizza,72104,AR
Clarksville,35.47104,-93.46233,Domino's Pizza,72830,AR
Rogers,36.35521,-94.14683,Domino's Pizza,72756,AR
Harrison,36.25339,-93.12161,Domino's Pizza,72601,AR
Conway,35.09174,-92.42498,Rally's,72032,AR
Maumelle,34.8506,-92.40422,Pizza Hut,72113,AR
Mena,34.58852,-94.22589,SUBWAY,71953,AR
Malvern,34.36287,-92.80953,McDonald's,72104,AR
Conway,35.091635,-92.426533,Taco Bell,72032,AR
Springdale,36.18032,-94.13939,McDonald's,72764,AR
Dumas,33.88011,-91.48272,McDonald's,71639,AR
Silver Spring,38.9951,-77.0302,McDonald's,20910,MD
Hamilton,39.37711,-84.5489,Rally's,45011,OH
Lima,40.73993,-84.11283,McDonald's,45801,OH
Saranac Lake,44.31298,-74.1158,McDonald's,12983,NY
Zanesville,39.98536,-82.02189,Jimmy John's,43701,OH
Canton,40.85562,-81.42753,Sarku Japan,44718,OH
Ashtabula,41.86215,-80.79902,Taco Bell,44004,OH
Clermont,28.56577,-81.74188,Domino's Pizza,34711,FL
Tampa,27.98365,-82.56763,Domino's Pizza,33615,FL
Pompano Beach,26.21268,-80.15674,Checkers,33069,FL
Windermere,28.445279,-81.559319,Taco Bell,34786,FL
West Palm Beach,26.63877,-80.11288,McDonald's,33415,FL
Lake Mary,28.75531,-81.34562,Domino's Pizza,32746,FL
Tampa,27.981035,-82.490624,Checkers,33607,FL
Atlanta,33.12621,-94.17888,Taco Bell,75551,TX
Fort Lauderdale,26.1488,-80.2539,Burger King,33313,FL
Lakehurst,40.01413,-74.31119,McDonald's,8733,NJ
Jackson,37.36939,-89.64272,McDonald's,63755,MO
Wisconsin Rapids,44.378324,-89.817212,Hardee's,54494,WI
Lampasas,31.05988,-98.18056,Taco Bell,76550,TX
Gallup,35.5342,-108.75837,Taco Bell,87301,NM
Gallup,35.50744,-108.81787,Taco Bell,87301,NM
Mooresville,35.55726,-80.8611,Arby's,28117,NC
Pflugerville,30.4465,-97.647,SONIC Drive In,78660,TX
Fort Lauderdale,26.1667,-80.1464,Burger King,33311,FL
West Hartford,41.7827,-72.7465,Five Guys,6117,CT
Smithville,39.3619,-94.5833,McDonald's,64089,MO
Fort Lauderdale,26.1642,-80.2245,McDonald's,33313,FL
Fairfield,38.279,-122.0352,McDonald's,94533,CA
Covington,30.4762,-90.0862,McDonald's,70433,LA
Fort Lauderdale,26.060851,-80.313253,Burger King,33330,FL
Centralia,38.529395,-89.151265,Taco Bell,62801,IL
Pinckney,42.4574,-83.9325,McDonald's,48169,MI
Saint Charles,38.7623,-90.5317,SONIC Drive In,63303,MO
Minneapolis,45.055119,-93.370138,Taco Bell,55428,MN
Utica,42.629,-82.9925,Boston Market,48315,MI
Evansville,38.0934,-87.5542,Wendy's,47725,IN
Pacific,38.4841,-90.7599,McDonalds,63069,MO
Braidwood,41.2657,-88.2085,McDonald's,60408,IL
York,34.9858,-81.2119,McDonald's,29745,SC
Ecorse,42.255253,-83.139425,Burger King,48229,MI
Waynesville,35.46595,-83.00695,Taco Bell,28786,NC
Crestwood,38.3241,-85.4727,DQ Grill & Chill,40014,KY
Indianapolis,39.787824,-86.215854,Burger King,46222,IN
Randleman,35.8236,-79.8183,Waffle House,27317,NC
Shelbyville,39.5195,-85.7519,McDonalds,46176,IN
Towson,39.4091,-76.6091,Five Guys,21204,MD
Saint Paul,44.9554,-93.1653,McDonald's,55104,MN
Mission,39.0226,-94.6654,Burger King,66202,KS
Chalfont,40.2658,-75.2267,McDonalds,18914,PA
Frederick,39.4522,-77.3901,Chick-Fil-A,21701,MD
Cincinnati,39.297,-84.5251,KFC,45240,OH
Howell,42.6143,-83.9594,McDonald's,48843,MI
Charlotte,42.5726,-84.8224,Rally's,48813,MI
Belleville,42.216496,-83.485225,Burger King,48111,MI
Brockton,42.0813,-70.9919,McDonald's,2302,MA
Kenner,30.0063,-90.23939,McDonald's,70062,LA
Round Lake,42.3799,-88.0648,McDonald's,60073,IL
Hinsdale,41.7836,-87.9083,McDonald's,60521,IL
Higginsville,39.0665,-93.7326,SONIC Drive In,64037,MO
Evansville,37.977295,-87.476941,Arby's,47715,IN
Ellijay,34.68424,-84.4751,Arby's,30540,GA
Portland,43.66353,-70.25858,Taqueria,4101,ME
Reno,39.46976,-119.7858,Taqueria,89502,NV
Eden,36.491139,-79.740363,Bojangles' Famous Chicken 'n Biscuits,27288,NC
Randleman,35.822361,-79.823223,Taco Bell,27317,NC
Paramus,40.9154,-74.0507,McDonald's,7652,NJ
Altoona,41.64394,-93.46845,Domino's Pizza,50009,IA
Bensalem,40.0965,-74.9458,Mcdonald's,19020,PA
Saint Louis,38.70235,-90.29316,Church's Chicken,63121-5023,MO
Louisville,38.13148,-85.68236,Long John Silvers,40219,KY
North Miami Beach,25.944633,-80.12117,Burger King,33160,FL
Marshall,35.9073,-92.6591,SONIC Drive In,72650,AR
Dawsonville,34.3635,-84.0377,McDonald's,30534,GA
Fort Lauderdale,26.0581,-80.2018,Burger King,33314,FL
Liberty,39.2679,-94.451,McDonald's,64068,MO
Greenwood,39.5786,-86.1596,McDonald's,46143,IN
Fort Lauderdale,26.1255,-80.3605,Burger King,33326,FL
Billings,45.78267,-108.50652,Jimmy John's,59101,MT
Jefferson City,38.552,-92.19823,Burger King,65101,MO
Leesburg,28.822,-81.7847,McDonald's,34788,FL
Martinsville,39.4055,-86.4371,Long John Silvers,46151,IN
Shepherdsville,37.99327,-85.7228,McDonald's,40165,KY
Des Moines,41.5847,-93.6291,Panera Bread,50309,IA
Arnold,38.445,-90.3759,McDonald's,63010,MO
Dunlap,35.3665,-85.3922,SONIC Drive In,37327,TN
Monroe,35.0034,-80.5553,KFC,28110,NC
Asheville,35.5521,-82.4738,SONIC Drive In,28803,NC
High Point,35.901889,-79.948915,Bojangles' Famous Chicken 'n Biscuits,27263,NC
Cottage Grove,44.8295,-92.9587,McDonald's,55016,MN
Superior,46.7209,-92.0878,A & W Family Restaurant,54880,WI
Kennebunk,43.39262,-70.53269,McDonald's,4043,ME
Harwood Heights,41.959271,-87.807202,Burger King,60706,IL
Minneapolis,44.9369,-93.3883,Burger King,55426,MN
Hyattsville,38.89094,-76.85438,McDonald's,20785,MD
Mandan,46.82098,-100.85757,McDonald's,58554,ND
Park Hills,37.874658,-90.512366,McDonald's,63601,MO
Wilkes Barre,41.232207,-75.921586,McDonald's,18706,PA
Pennsauken,39.93666,-75.07733,McDonald's,8110,NJ
Douglas,31.339884,-109.524268,Taco Bell,85607,AZ
Buckeye,33.44159,-112.55625,McDonald's,85326,AZ
Dumfries,38.576796,-77.322092,Taco Bell,22026,VA
Mesa,33.32068,-111.68679,Jimmy John's,85212,AZ
Princeton,45.56685,-93.58063,Taco John's,55371,MN
Sahuarita,31.95734,-110.98185,McDonald's,85629,AZ
Chandler,33.27552,-111.84221,Sonic Drive In,85286,AZ
Gallup,35.53668,-108.75949,Sonic Drive-In,87301,NM
Kingman,35.32279,-114.03095,McDonald's,86409,AZ
Benson,31.98826,-110.29411,Taco Bell,85602,AZ
Queen Creek,33.28516,-111.68553,Domino's Pizza,85142,AZ
Kingman,35.21827,-114.00798,McDonald's,86401,AZ
Glendale,33.534878,-112.32674,McDonald's,85307,AZ
Saint Paul,45.04873,-93.14716,Domino's Pizza,55126,MN
Chandler,33.26144,-111.85683,Domino's Pizza,85248,AZ
Ithaca,42.483505,-76.491362,Arby's,14850,NY
Rocky Mount,35.946392,-77.76416,Bojangles' Famous Chicken 'n Biscuits,27801,NC
Painesville,41.684828,-81.292501,Arby's,44077,OH
Rocky Mount,35.94444,-77.77574,McDonald's,27801,NC
Rhinelander,45.6338,-89.3824,Taco John's,54501,WI
Cheyenne,41.1716,-104.8293,McDonald's,82009,WY
Gardendale,33.654425,-86.81143,Krystal,35071,AL
Rhinelander,45.63698,-89.41083,McDonald's,54501,WI
Medford,45.1506,-90.3338,KFC,54451,WI
Walton,38.91843,-84.627,Domino's Pizza,41094,KY
Milford,41.24244,-73.03178,Boston Market,6460,CT
Marysville,39.1256,-121.57774,Taco Bell,95901,CA
